Id,When,Vehicle,Alberta,BritishColumbia,Canada,Manitoba,NewBrunswick,NewfoundlandAndLabrador,NovaScotia,Ontario,PrinceEdwardIsland,Quebec,Saskatchewan,ModifiedDate
414924,3/1/1961 12:00:00 AM,Trucks,0,0,6565,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414925,4/1/1961 12:00:00 AM,Passenger cars,0,0,44210,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414926,4/1/1961 12:00:00 AM,"Total, new motor vehicles",0,0,51831,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414927,4/1/1961 12:00:00 AM,Trucks,0,0,7621,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414928,5/1/1961 12:00:00 AM,Passenger cars,0,0,50438,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414929,5/1/1961 12:00:00 AM,"Total, new motor vehicles",0,0,58141,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414930,5/1/1961 12:00:00 AM,Trucks,0,0,7703,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414931,6/1/1961 12:00:00 AM,Passenger cars,0,0,46040,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414932,6/1/1961 12:00:00 AM,"Total, new motor vehicles",0,0,52996,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414933,6/1/1961 12:00:00 AM,Trucks,0,0,6956,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414934,7/1/1961 12:00:00 AM,Passenger cars,0,0,39492,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414935,7/1/1961 12:00:00 AM,"Total, new motor vehicles",0,0,45292,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414936,7/1/1961 12:00:00 AM,Trucks,0,0,5800,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414937,8/1/1961 12:00:00 AM,Passenger cars,0,0,31139,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414938,8/1/1961 12:00:00 AM,"Total, new motor vehicles",0,0,36932,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414939,8/1/1961 12:00:00 AM,Trucks,0,0,5793,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414940,9/1/1961 12:00:00 AM,Passenger cars,0,0,23552,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414941,9/1/1961 12:00:00 AM,"Total, new motor vehicles",0,0,28904,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414942,9/1/1961 12:00:00 AM,Trucks,0,0,5352,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414943,10/1/1961 12:00:00 AM,Passenger cars,0,0,31550,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414944,10/1/1961 12:00:00 AM,"Total, new motor vehicles",0,0,37478,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414945,10/1/1961 12:00:00 AM,Trucks,0,0,5928,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414946,11/1/1961 12:00:00 AM,Passenger cars,0,0,42574,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414947,11/1/1961 12:00:00 AM,"Total, new motor vehicles",0,0,49396,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414948,11/1/1961 12:00:00 AM,Trucks,0,0,6822,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414949,12/1/1961 12:00:00 AM,Passenger cars,0,0,31626,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414950,12/1/1961 12:00:00 AM,"Total, new motor vehicles",0,0,36290,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414951,12/1/1961 12:00:00 AM,Trucks,0,0,4664,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414952,1/1/1962 12:00:00 AM,Passenger cars,0,0,36295,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414953,1/1/1962 12:00:00 AM,"Total, new motor vehicles",0,0,42241,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414954,1/1/1962 12:00:00 AM,Trucks,0,0,5946,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414955,2/1/1962 12:00:00 AM,Passenger cars,0,0,33497,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414956,2/1/1962 12:00:00 AM,"Total, new motor vehicles",0,0,38950,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414957,2/1/1962 12:00:00 AM,Trucks,0,0,5453,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414958,3/1/1962 12:00:00 AM,Passenger cars,0,0,50572,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414959,3/1/1962 12:00:00 AM,"Total, new motor vehicles",0,0,57942,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414960,3/1/1962 12:00:00 AM,Trucks,0,0,7370,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414961,4/1/1962 12:00:00 AM,Passenger cars,0,0,54995,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414962,4/1/1962 12:00:00 AM,"Total, new motor vehicles",0,0,62597,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414963,4/1/1962 12:00:00 AM,Trucks,0,0,7602,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414964,5/1/1962 12:00:00 AM,Passenger cars,0,0,65275,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414965,5/1/1962 12:00:00 AM,"Total, new motor vehicles",0,0,74822,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414966,5/1/1962 12:00:00 AM,Trucks,0,0,9547,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414967,6/1/1962 12:00:00 AM,Passenger cars,0,0,52162,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414968,6/1/1962 12:00:00 AM,"Total, new motor vehicles",0,0,60284,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414969,6/1/1962 12:00:00 AM,Trucks,0,0,8122,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414970,7/1/1962 12:00:00 AM,Passenger cars,0,0,38861,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414971,7/1/1962 12:00:00 AM,"Total, new motor vehicles",0,0,45936,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414972,7/1/1962 12:00:00 AM,Trucks,0,0,7075,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414973,8/1/1962 12:00:00 AM,Passenger cars,0,0,28312,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414974,8/1/1962 12:00:00 AM,"Total, new motor vehicles",0,0,35176,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414975,8/1/1962 12:00:00 AM,Trucks,0,0,6864,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414976,9/1/1962 12:00:00 AM,Passenger cars,0,0,19348,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414977,9/1/1962 12:00:00 AM,"Total, new motor vehicles",0,0,23416,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414978,9/1/1962 12:00:00 AM,Trucks,0,0,4068,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414979,10/1/1962 12:00:00 AM,Passenger cars,0,0,40912,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414980,10/1/1962 12:00:00 AM,"Total, new motor vehicles",0,0,48522,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414981,10/1/1962 12:00:00 AM,Trucks,0,0,7610,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414982,11/1/1962 12:00:00 AM,Passenger cars,0,0,43339,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414983,11/1/1962 12:00:00 AM,"Total, new motor vehicles",0,0,49785,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414984,11/1/1962 12:00:00 AM,Trucks,0,0,6446,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414985,12/1/1962 12:00:00 AM,Passenger cars,0,0,38997,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414986,12/1/1962 12:00:00 AM,"Total, new motor vehicles",0,0,45539,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414987,12/1/1962 12:00:00 AM,Trucks,0,0,6542,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414988,1/1/1963 12:00:00 AM,Passenger cars,0,0,36904,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414989,1/1/1963 12:00:00 AM,"Total, new motor vehicles",0,0,43284,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414990,1/1/1963 12:00:00 AM,Trucks,0,0,6380,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414991,2/1/1963 12:00:00 AM,Passenger cars,0,0,39143,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414992,2/1/1963 12:00:00 AM,"Total, new motor vehicles",0,0,45785,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414993,2/1/1963 12:00:00 AM,Trucks,0,0,6642,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414994,3/1/1963 12:00:00 AM,Passenger cars,0,0,47817,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414995,3/1/1963 12:00:00 AM,"Total, new motor vehicles",0,0,55726,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414996,3/1/1963 12:00:00 AM,Trucks,0,0,7909,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414997,4/1/1963 12:00:00 AM,Passenger cars,0,0,63538,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414998,4/1/1963 12:00:00 AM,"Total, new motor vehicles",0,0,74086,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
414999,4/1/1963 12:00:00 AM,Trucks,0,0,10548,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415000,5/1/1963 12:00:00 AM,Passenger cars,0,0,64047,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415001,5/1/1963 12:00:00 AM,"Total, new motor vehicles",0,0,74001,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415002,5/1/1963 12:00:00 AM,Trucks,0,0,9954,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415003,6/1/1963 12:00:00 AM,Passenger cars,0,0,58754,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415004,6/1/1963 12:00:00 AM,"Total, new motor vehicles",0,0,68362,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415005,6/1/1963 12:00:00 AM,Trucks,0,0,9608,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415006,7/1/1963 12:00:00 AM,Passenger cars,0,0,41124,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415007,7/1/1963 12:00:00 AM,"Total, new motor vehicles",0,0,49255,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415008,7/1/1963 12:00:00 AM,Trucks,0,0,8131,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415009,8/1/1963 12:00:00 AM,Passenger cars,0,0,29142,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415010,8/1/1963 12:00:00 AM,"Total, new motor vehicles",0,0,35502,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415011,8/1/1963 12:00:00 AM,Trucks,0,0,6360,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415012,9/1/1963 12:00:00 AM,Passenger cars,0,0,26121,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415013,9/1/1963 12:00:00 AM,"Total, new motor vehicles",0,0,32860,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415014,9/1/1963 12:00:00 AM,Trucks,0,0,6739,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415015,10/1/1963 12:00:00 AM,Passenger cars,0,0,50160,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415016,10/1/1963 12:00:00 AM,"Total, new motor vehicles",0,0,58835,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415017,10/1/1963 12:00:00 AM,Trucks,0,0,8675,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415018,11/1/1963 12:00:00 AM,Passenger cars,0,0,54622,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415019,11/1/1963 12:00:00 AM,"Total, new motor vehicles",0,0,63307,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415020,11/1/1963 12:00:00 AM,Trucks,0,0,8685,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415021,12/1/1963 12:00:00 AM,Passenger cars,0,0,46415,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415022,12/1/1963 12:00:00 AM,"Total, new motor vehicles",0,0,53986,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415023,12/1/1963 12:00:00 AM,Trucks,0,0,7571,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415024,1/1/1964 12:00:00 AM,Passenger cars,0,0,44721,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415025,1/1/1964 12:00:00 AM,"Total, new motor vehicles",0,0,53261,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415026,1/1/1964 12:00:00 AM,Trucks,0,0,8540,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415027,2/1/1964 12:00:00 AM,Passenger cars,0,0,46713,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415028,2/1/1964 12:00:00 AM,"Total, new motor vehicles",0,0,54821,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415029,2/1/1964 12:00:00 AM,Trucks,0,0,8108,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415030,3/1/1964 12:00:00 AM,Passenger cars,0,0,60512,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415031,3/1/1964 12:00:00 AM,"Total, new motor vehicles",0,0,70932,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415032,3/1/1964 12:00:00 AM,Trucks,0,0,10420,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415033,4/1/1964 12:00:00 AM,Passenger cars,0,0,68102,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415034,4/1/1964 12:00:00 AM,"Total, new motor vehicles",0,0,79517,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415035,4/1/1964 12:00:00 AM,Trucks,0,0,11415,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415036,5/1/1964 12:00:00 AM,Passenger cars,0,0,70455,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415037,5/1/1964 12:00:00 AM,"Total, new motor vehicles",0,0,82117,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415038,5/1/1964 12:00:00 AM,Trucks,0,0,11662,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415039,6/1/1964 12:00:00 AM,Passenger cars,0,0,63360,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415040,6/1/1964 12:00:00 AM,"Total, new motor vehicles",0,0,74054,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415041,6/1/1964 12:00:00 AM,Trucks,0,0,10694,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415042,7/1/1964 12:00:00 AM,Passenger cars,0,0,50266,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415043,7/1/1964 12:00:00 AM,"Total, new motor vehicles",0,0,59935,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415044,7/1/1964 12:00:00 AM,Trucks,0,0,9669,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415045,8/1/1964 12:00:00 AM,Passenger cars,0,0,37415,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415046,8/1/1964 12:00:00 AM,"Total, new motor vehicles",0,0,43735,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415047,8/1/1964 12:00:00 AM,Trucks,0,0,6320,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415048,9/1/1964 12:00:00 AM,Passenger cars,0,0,38332,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415049,9/1/1964 12:00:00 AM,"Total, new motor vehicles",0,0,45272,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415050,9/1/1964 12:00:00 AM,Trucks,0,0,6940,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415051,10/1/1964 12:00:00 AM,Passenger cars,0,0,51433,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415052,10/1/1964 12:00:00 AM,"Total, new motor vehicles",0,0,61083,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415053,10/1/1964 12:00:00 AM,Trucks,0,0,9650,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415054,11/1/1964 12:00:00 AM,Passenger cars,0,0,46428,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415055,11/1/1964 12:00:00 AM,"Total, new motor vehicles",0,0,54838,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415056,11/1/1964 12:00:00 AM,Trucks,0,0,8410,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415057,12/1/1964 12:00:00 AM,Passenger cars,0,0,39022,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415058,12/1/1964 12:00:00 AM,"Total, new motor vehicles",0,0,46314,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415059,12/1/1964 12:00:00 AM,Trucks,0,0,7292,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415060,1/1/1965 12:00:00 AM,Passenger cars,0,0,43922,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415061,1/1/1965 12:00:00 AM,"Total, new motor vehicles",0,0,51204,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415062,1/1/1965 12:00:00 AM,Trucks,0,0,7282,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415063,2/1/1965 12:00:00 AM,Passenger cars,0,0,47203,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415064,2/1/1965 12:00:00 AM,"Total, new motor vehicles",0,0,54630,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415065,2/1/1965 12:00:00 AM,Trucks,0,0,7427,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415066,3/1/1965 12:00:00 AM,Passenger cars,0,0,65954,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415067,3/1/1965 12:00:00 AM,"Total, new motor vehicles",0,0,77232,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415068,3/1/1965 12:00:00 AM,Trucks,0,0,11278,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415069,4/1/1965 12:00:00 AM,Passenger cars,0,0,75765,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415070,4/1/1965 12:00:00 AM,"Total, new motor vehicles",0,0,88196,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415071,4/1/1965 12:00:00 AM,Trucks,0,0,12431,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415072,5/1/1965 12:00:00 AM,Passenger cars,0,0,76897,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415073,5/1/1965 12:00:00 AM,"Total, new motor vehicles",0,0,89641,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415074,5/1/1965 12:00:00 AM,Trucks,0,0,12744,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415075,6/1/1965 12:00:00 AM,Passenger cars,0,0,73914,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415076,6/1/1965 12:00:00 AM,"Total, new motor vehicles",0,0,87057,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415077,6/1/1965 12:00:00 AM,Trucks,0,0,13143,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415078,7/1/1965 12:00:00 AM,Passenger cars,0,0,55388,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415079,7/1/1965 12:00:00 AM,"Total, new motor vehicles",0,0,65893,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415080,7/1/1965 12:00:00 AM,Trucks,0,0,10505,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415081,8/1/1965 12:00:00 AM,Passenger cars,0,0,47777,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415082,8/1/1965 12:00:00 AM,"Total, new motor vehicles",0,0,57274,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415083,8/1/1965 12:00:00 AM,Trucks,0,0,9497,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415084,9/1/1965 12:00:00 AM,Passenger cars,0,0,36927,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415085,9/1/1965 12:00:00 AM,"Total, new motor vehicles",0,0,43448,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415086,9/1/1965 12:00:00 AM,Trucks,0,0,6521,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415087,10/1/1965 12:00:00 AM,Passenger cars,0,0,59925,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415088,10/1/1965 12:00:00 AM,"Total, new motor vehicles",0,0,69036,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415089,10/1/1965 12:00:00 AM,Trucks,0,0,9111,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415090,11/1/1965 12:00:00 AM,Passenger cars,0,0,64703,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415091,11/1/1965 12:00:00 AM,"Total, new motor vehicles",0,0,75912,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415092,11/1/1965 12:00:00 AM,Trucks,0,0,11209,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415093,12/1/1965 12:00:00 AM,Passenger cars,0,0,60341,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415094,12/1/1965 12:00:00 AM,"Total, new motor vehicles",0,0,71472,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415095,12/1/1965 12:00:00 AM,Trucks,0,0,11131,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415096,1/1/1966 12:00:00 AM,Passenger cars,0,0,47767,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415097,1/1/1966 12:00:00 AM,"Total, new motor vehicles",0,0,58228,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415098,1/1/1966 12:00:00 AM,Trucks,0,0,10461,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415099,2/1/1966 12:00:00 AM,Passenger cars,0,0,51066,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415100,2/1/1966 12:00:00 AM,"Total, new motor vehicles",0,0,61566,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415101,2/1/1966 12:00:00 AM,Trucks,0,0,10500,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415102,3/1/1966 12:00:00 AM,Passenger cars,0,0,79882,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415103,3/1/1966 12:00:00 AM,"Total, new motor vehicles",0,0,94366,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415104,3/1/1966 12:00:00 AM,Trucks,0,0,14484,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415105,4/1/1966 12:00:00 AM,Passenger cars,0,0,66184,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415106,4/1/1966 12:00:00 AM,"Total, new motor vehicles",0,0,78979,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415107,4/1/1966 12:00:00 AM,Trucks,0,0,12795,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415108,5/1/1966 12:00:00 AM,Passenger cars,0,0,63520,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415109,5/1/1966 12:00:00 AM,"Total, new motor vehicles",0,0,76182,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415110,5/1/1966 12:00:00 AM,Trucks,0,0,12662,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415111,6/1/1966 12:00:00 AM,Passenger cars,0,0,65408,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415112,6/1/1966 12:00:00 AM,"Total, new motor vehicles",0,0,78442,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415113,6/1/1966 12:00:00 AM,Trucks,0,0,13034,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415114,7/1/1966 12:00:00 AM,Passenger cars,0,0,51038,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415115,7/1/1966 12:00:00 AM,"Total, new motor vehicles",0,0,60871,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415116,7/1/1966 12:00:00 AM,Trucks,0,0,9833,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415117,8/1/1966 12:00:00 AM,Passenger cars,0,0,51419,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415118,8/1/1966 12:00:00 AM,"Total, new motor vehicles",0,0,61819,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415119,8/1/1966 12:00:00 AM,Trucks,0,0,10400,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415120,9/1/1966 12:00:00 AM,Passenger cars,0,0,44443,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415121,9/1/1966 12:00:00 AM,"Total, new motor vehicles",0,0,52549,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415122,9/1/1966 12:00:00 AM,Trucks,0,0,8106,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415123,10/1/1966 12:00:00 AM,Passenger cars,0,0,58213,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415124,10/1/1966 12:00:00 AM,"Total, new motor vehicles",0,0,67446,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415125,10/1/1966 12:00:00 AM,Trucks,0,0,9233,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415126,11/1/1966 12:00:00 AM,Passenger cars,0,0,59897,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415127,11/1/1966 12:00:00 AM,"Total, new motor vehicles",0,0,70220,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415128,11/1/1966 12:00:00 AM,Trucks,0,0,10323,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415129,12/1/1966 12:00:00 AM,Passenger cars,0,0,55983,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415130,12/1/1966 12:00:00 AM,"Total, new motor vehicles",0,0,66763,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415131,12/1/1966 12:00:00 AM,Trucks,0,0,10780,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415132,1/1/1967 12:00:00 AM,Passenger cars,0,0,45475,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
415133,1/1/1967 12:00:00 AM,"Total, new motor vehicles",0,0,54941,0,0,0,0,0,0,0,0,9/15/2021 8:50:47 AM
